"Device","Context","Stream","Kernel","Correlation_ID","l2_read_transactions","l2_tex_read_transactions","l2_tex_read_hit_rate","l2_global_load_bytes","tex_cache_hit_rate"
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15006,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15008,6815300,6807001,90.554915,210142848,58.048174
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15009,1605728,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15010,65632,65536,100.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15011,1605740,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15012,3000204,3004290,17.029082,81648448,15.411105
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15013,320,256,50.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15014,320,256,0.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cask_cudnn::computeOffsetsKernel<bool=1, bool=0>(cask_cudnn::ComputeOffsetsParams)",15015,36,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)",15016,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x64_stridedB_small_nn_v1",15017,4991934,4990748,66.136779,142978176,26.786480
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)",15018,96,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15019,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15021,6838735,6825900,87.994345,210677152,57.957056
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15022,65644,65536,100.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15023,401516,401408,0.000000,12845056,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15024,750429,749259,15.969511,20275072,15.567484
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15025,80,64,50.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15026,92,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15027,205792,205581,19.543148,6490432,7.085802
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",15028,74900,73728,0.000000,2359296,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15029,4459456,4474024,69.894752,143168768,4.607175
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",15030,591604,589824,0.000000,18874368,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15031,254253,254049,34.745266,7972768,6.776615
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradDelta4x4<float, float>(cudnn::winograd_nonfused::WinogradDeltaParams<float, float>)",15032,209201,209120,17.574120,6134720,2.472656
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15033,4718940,4718592,52.721914,150994944,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradWgradOutputParams<float, float>)",15034,295008,294912,0.000000,9437184,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15035,147552,147456,39.385308,4718592,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15036,401504,401408,0.000000,12845056,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15037,748155,746020,16.737889,20166016,15.846785
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15038,92,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15039,92,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cask_cudnn::computeOffsetsKernel<bool=1, bool=0>(cask_cudnn::ComputeOffsetsParams)",15040,24,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)",15041,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x64_stridedB_small_nn_v1",15042,5038181,5038065,69.379752,144380704,24.384865
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)",15043,468,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15044,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15046,6808594,6792761,88.627261,209679520,58.135852
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15047,1605740,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15048,65632,65536,100.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15049,1605728,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15050,2994018,2987609,17.096447,81172576,15.770708
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15051,320,256,100.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15052,320,256,100.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cask_cudnn::computeOffsetsKernel<bool=1, bool=0>(cask_cudnn::ComputeOffsetsParams)",15053,24,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)",15054,44,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x64_stridedB_small_nn_v1",15055,4991508,4990761,66.201227,142976448,26.786297
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)",15056,108,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15057,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15059,6836176,6842869,88.295363,211283136,57.828710
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15060,65632,65536,100.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15061,401504,401408,0.000000,12845056,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15062,745420,747135,15.866477,20212480,15.750638
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15063,92,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15064,80,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15065,207174,205608,19.524046,6492160,7.082648
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",15066,74900,73728,0.000000,2359296,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15067,4471748,4470348,67.528971,143051136,4.676423
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",15068,591596,589824,0.000000,18874368,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15069,253823,254100,34.831169,7973920,6.770981
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradDelta4x4<float, float>(cudnn::winograd_nonfused::WinogradDeltaParams<float, float>)",15070,209258,209200,17.920172,6128800,2.462891
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15071,4718736,4718592,53.019884,150994944,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradWgradOutputParams<float, float>)",15072,295008,294912,0.000000,9437184,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15073,147552,147456,0.000000,4718592,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15074,401504,401408,0.000000,12845056,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15075,746374,745747,16.683004,20189504,15.870326
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15076,80,64,0.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15077,80,64,0.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cask_cudnn::computeOffsetsKernel<bool=1, bool=0>(cask_cudnn::ComputeOffsetsParams)",15078,24,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)",15079,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x64_stridedB_small_nn_v1",15080,5040384,5039114,70.747596,144375520,24.371547
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)",15081,144,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15082,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15084,6799708,6809923,90.320874,210243648,58.032985
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15085,1605740,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15086,65632,65536,0.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15087,1605740,1605632,0.000000,51380224,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15088,2999457,3003396,17.194902,81588096,15.430377
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15089,320,256,100.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15090,320,256,50.000000,8192,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cask_cudnn::computeOffsetsKernel<bool=1, bool=0>(cask_cudnn::ComputeOffsetsParams)",15091,36,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)",15092,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x64_stridedB_small_nn_v1",15093,4991860,4991352,66.399925,142995104,26.778008
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)",15094,96,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)",15095,32,0,0.000000,0,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1",15097,6826402,6831785,88.760126,210889184,57.906939
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15098,65632,65536,50.000000,2097152,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15099,401504,401408,0.000000,12845056,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>(float, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>, cudnnTensorStruct, float const *, float, float const , float, cudnnTensorStruct*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>*, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const *, cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1> const , cudnn::bn_bw_1C11_kernel_new<float, float, float2, int=32, bool=1, int=1>)",15100,746263,746397,16.392751,20226752,15.814276
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15101,80,64,50.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15102,80,64,100.000000,2048,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15103,208397,205353,19.456253,6481632,7.112436
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",15104,73824,73728,0.000000,2359296,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15105,4496552,4465432,69.014241,142893824,4.769031
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",15106,589920,589824,0.000000,18874368,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",15107,254224,254136,34.899424,7975168,6.767004
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradDelta4x4<float, float>(cudnn::winograd_nonfused::WinogradDeltaParams<float, float>)",15108,209237,209099,17.470672,6124576,2.475220
"Tesla V100-DGXS-32GB (0)","1","7","volta_sgemm_64x64_nt",15109,4718736,4718592,54.239400,150994944,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void cudnn::winograd_nonfused::winogradWgradOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradWgradOutputParams<float, float>)",15110,295008,294912,0.000000,9437184,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float, float>, at::detail::Array<char*, int=3>>(int, float, float)",15111,147552,147456,40.239800,4718592,0.000000
"Tesla V100-DGXS-32GB (0)","1","7","_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_18TensorIteratorBaseET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_",15112,401504,401408,0.000000,12845056,0.000000
